"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","Mean.of.log.E","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4","membership.of.cluster.5","membership.of.cluster.6","membership.of.cluster.7"
"ATP5B",6,0.80117970985389,-1.47369038778742,1.053708070165,-0.231776908853164,-0.149420483378308,FALSE,0.183573552292268,0.127273579402816,0.143768172402058,0.179322441778698,0.166024788500386,0.0948665820862503,0.183573552292268,0.105170883537523
"EIF4EBP1",4,0.305404072531248,0.394942585368539,1.28118877636641,-1.26101083677745,-0.720524597488752,FALSE,0.183949000756273,0.147048521886113,0.123948919322864,0.150407724780176,0.183949000756273,0.134910673178026,0.139787651917304,0.119947508159245
"UBTD1",3,0.558903877804838,0.554534516208809,0.930307491146665,-1.48349902290346,-0.560246862256851,FALSE,0.184037353125709,0.120071169679749,0.138150987775366,0.184037353125709,0.183764735015794,0.119091289806081,0.124893166632741,0.129991297964559
"EFCAB14",4,0.515295440844424,0.0961990312116176,1.3104865698364,-1.24457097039607,-0.677410071496364,FALSE,0.184191740559241,0.137937422145153,0.131098245665288,0.165226971030844,0.184191740559241,0.121234601467905,0.143125147238922,0.117185871892647
"ENDOG",6,0.813233190816152,-0.0216445305582306,1.16068244205804,-0.769594596525375,-1.18267650579059,FALSE,0.184427326979726,0.121130742675084,0.160299042970523,0.164239219448281,0.1271803455204,0.112052214681016,0.184427326979726,0.130671107724971
"ATM",6,0.451416327952161,-1.76193701148078,0.715339328534986,0.259051808692255,0.336129546301374,FALSE,0.184438796247039,0.141912972526811,0.128685793381016,0.157140139874463,0.182060332625797,0.101666092880223,0.184438796247039,0.104095872464652
"TRIM9",4,0.300032845352386,-1.73090411922152,0.100070867800363,0.569425772082638,0.76137463398613,FALSE,0.184622556510625,0.132302431604084,0.131919318014196,0.161698134911387,0.184622556510625,0.104200550086097,0.169750352206517,0.115506656667094
"PHKA1",5,-0.0461444437995191,1.15007678292119,0.672729288553803,-0.320719098672028,-1.45594252900345,FALSE,0.184629199597064,0.141976584150616,0.124751887404187,0.106078994221207,0.10371312349936,0.184629199597064,0.179704791587476,0.159145419540089
"LMBRD1",4,0.372140979885504,-1.77891314651135,0.619578366595189,0.353194446483248,0.433999353547411,FALSE,0.18482148305588,0.144484293936646,0.126159340798154,0.153174519679294,0.18482148305588,0.103706563692498,0.182888586443733,0.104765212393795
"NDUFB10",4,0.323342044289069,-1.55499999614415,-0.352415088437107,0.570017555485106,1.01405548480708,FALSE,0.184846334816364,0.115803995372133,0.140414749108835,0.180867774879031,0.184846334816364,0.100983594150501,0.149080733114518,0.128002818558618
"LEPRE1",3,0.520182279565982,1.13921298165997,0.360648668790107,-1.37144137272261,-0.648602557293444,FALSE,0.18530641342369,0.105735838634764,0.151460500601423,0.18530641342369,0.15174405538761,0.124135602695744,0.119074150067597,0.162543439189171
"CHST14",6,0.142022620815293,0.960829310452216,0.817941730571473,-0.439395971485451,-1.48139769035353,FALSE,0.185613308320204,0.138872624205463,0.133085299736716,0.115383309404624,0.107744025708295,0.165001465369774,0.185613308320204,0.154299967254925
"FBXO44",4,-0.756764918284331,-0.560212800051898,-0.852444009264128,0.955072188842503,1.21434953875785,FALSE,0.185686032558506,0.155759190684824,0.101046665634615,0.111170458442435,0.185686032558506,0.173321757930432,0.130351820565565,0.142664074183623
"ABCC4",7,-0.0136634647927047,1.53889916775189,-0.499260478587652,-1.16721580449741,0.141240580125877,FALSE,0.185703798721345,0.103196364842076,0.129791699347787,0.167038552948082,0.173666900523839,0.142783125197649,0.0978195584192207,0.185703798721345
"DYNC1I2",4,0.171146125124072,-0.409846519437399,1.66564651889627,-0.78512809427688,-0.641818030306064,FALSE,0.186209543898015,0.183011516954536,0.108840297210082,0.127011715734574,0.186209543898015,0.13233062439962,0.162625586480266,0.0999707153229074
"ZSCAN25",3,0.574374687935602,-1.7496126331834,0.0940272527396441,0.452287888723955,0.628922803784202,FALSE,0.18622330253175,0.115601615117053,0.147985250535171,0.18622330253175,0.168389502849665,0.0935015400922547,0.170545143044211,0.117753645829896
"TRIM5",6,0.782307119173724,-1.39695796938919,1.13932506193918,-0.282348253548537,-0.242325958175172,FALSE,0.186322267104643,0.130471396236462,0.142018774626992,0.174715226084867,0.16519363756756,0.0965911864824445,0.186322267104643,0.104687511897032
"CERS5",6,0.62109000647827,-1.60406479446415,1.01894620891999,-0.0520810970984655,0.0161096761643565,FALSE,0.18638804416395,0.138691836720061,0.133301183913557,0.164076552344116,0.175803238707748,0.0992027188167306,0.18638804416395,0.102536425333838
"FRK",4,0.272121661524571,0.611917058844787,1.13239455277852,-1.35186494424652,-0.664568328901353,FALSE,0.18656274965972,0.141477059440335,0.124472084869991,0.153377224836156,0.18656274965972,0.137167099055659,0.132194992571176,0.124748789566963
"RAF1",3,0.225204900798764,-1.0591889851044,-1.0081545290205,0.682020612092685,1.16011800123345,FALSE,0.186599120816395,0.101205410432096,0.150600197764635,0.186599120816395,0.163293649009961,0.104230258084698,0.132694093063275,0.161377270828939
"ZNF185",3,0.688327013655096,-1.76831167072016,0.398074208589621,0.276473629757981,0.40543681871746,FALSE,0.186812617125506,0.117733437516242,0.148363970535958,0.186812617125506,0.16589374518641,0.0920128387774784,0.177017428944127,0.112165961914279
"ANO10",3,0.51178657078945,1.20274168402659,0.247890411959998,-1.37139760798584,-0.591021058790195,FALSE,0.18691911043215,0.103526927987308,0.152108046716532,0.18691911043215,0.15068783050394,0.12369424031831,0.116267153839749,0.166796690202011
"TRIM38",4,0.796835585633186,-1.24774773445763,1.19553571117585,-0.597745672952514,-0.146877889398886,FALSE,0.18698370742968,0.127984646327992,0.137999165841572,0.18619824656569,0.18698370742968,0.096090982936688,0.161534253582591,0.103208997315787
"GALNT11",4,0.566842455474079,-0.0737401795231616,1.34434197657307,-1.21696361906013,-0.620480633463856,FALSE,0.187165286320894,0.136984913884439,0.13161034684313,0.168615015216987,0.187165286320894,0.117086452569833,0.144118064505989,0.114419920658728
"HLA-DQB1",3,0.495858085933861,1.14385516833265,0.328922477491188,-1.43140107632024,-0.537234655437453,FALSE,0.187734019734745,0.105934095405267,0.148171966761634,0.187734019734745,0.159230757869842,0.123785422744492,0.115347997491754,0.159795739992265
"CCDC58",6,0.844280440662923,-1.5259010632464,0.959297914674997,-0.141252597795715,-0.136424694295808,FALSE,0.187853872642314,0.122531215408496,0.148794667326091,0.183061454133062,0.158515254324087,0.0925644772913993,0.187853872642314,0.10667905887455
"ZFP36L2",7,-0.01114650254449,-0.852762620363464,-1.11704776362492,1.16765190265217,0.813304983880701,FALSE,0.187889572204077,0.10903321329482,0.148309575162624,0.143815689969741,0.127422924248616,0.122253379329856,0.161275645790266,0.187889572204077
"C15orf52",4,-0.27080101532596,1.55924683092359,-0.515108040538512,-1.06896434397019,0.295626568911078,FALSE,0.187912164816277,0.111771383580301,0.117986958739325,0.149846925491807,0.187912164816277,0.159332336557276,0.0964308827027867,0.176719348112227
"VANGL2",3,0.90276399597686,-1.38212525651545,1.0528819137122,-0.316117172801799,-0.257403480371816,FALSE,0.188065644396635,0.120692063463028,0.150956048666954,0.188065644396635,0.158073850498028,0.0924357871006765,0.182594632825228,0.107181973049449
"CCDC174",4,-0.356091073829705,-1.14495514157756,-0.592499531199819,0.947389072124432,1.14615667448265,FALSE,0.188205615183903,0.147219802257604,0.114152222581111,0.1294345305056,0.188205615183903,0.138083332144218,0.148431463411652,0.134473033915912
"PPM1M",4,0.629162223965952,-0.633683588015289,1.44017200797069,-0.939137553859494,-0.496513090061856,FALSE,0.188250709459136,0.141270937351051,0.130414717589025,0.167075948635595,0.188250709459136,0.109675041154618,0.156926697906531,0.106385947904043
"TRIM72",4,0.284027698211656,-0.872923124740835,1.6189631750957,-0.568755095913518,-0.461312652653001,FALSE,0.188791057454681,0.178042273487295,0.11126201561334,0.132025629187266,0.188791057454681,0.120801461362447,0.172478741295025,0.0965988215999465
"EPB41L4B",4,0.390707108673837,-1.10545176984217,1.51555851541877,-0.462677753145405,-0.338136101105034,FALSE,0.188812762319663,0.167443336352882,0.116249243487442,0.140140728293895,0.188812762319663,0.113824579200157,0.176244434338503,0.097284916007457
"PKLR",6,0.18674638420132,-0.114171911113662,1.57512211739211,-0.585490527521623,-1.06220606295814,FALSE,0.189224371012147,0.178709442626315,0.115296091379673,0.119569581969258,0.146324289859818,0.141945338989052,0.189224371012147,0.108930884163737
"UQCRC2",3,0.860850810247539,-1.24629472092305,1.16390604093296,-0.544160782828028,-0.234301347429426,FALSE,0.189346241922018,0.124318822082819,0.144094372480349,0.189346241922018,0.17409811367102,0.0947109604597138,0.168117088673942,0.105314400710137
"FKBP10",4,0.0160582500123763,1.46443811892714,-0.201832527298661,-1.34535463624962,0.0666907946087633,FALSE,0.189424937791659,0.107925936052272,0.126091391507024,0.168268182632995,0.189424937791659,0.141977404544125,0.0983585202569899,0.167953627214936
"CLK1",6,0.503669696751036,-1.76544537624344,0.171987291158899,0.600213567273922,0.48957482105958,FALSE,0.189744627880313,0.12326643041855,0.145212105495833,0.168184500446673,0.157367507403443,0.098208487039617,0.189744627880313,0.118016341315572
"PLEC",1,-0.143084254080491,0.501473357976227,1.41727419488822,-0.620534858676057,-1.1551284401079,FALSE,0.190241214482103,0.190241214482103,0.105579659527148,0.105826730322861,0.139438807247649,0.174147452470343,0.170484795624392,0.114281340325504
"ZNF414",7,-0.62405572831657,-0.201959709964278,-1.20213860796671,1.19836629721088,0.82978774903668,FALSE,0.190710306954569,0.131388010348891,0.114673128376595,0.109589462125745,0.131786885540175,0.178106588480307,0.143745618173719,0.190710306954569
"H2AFX",6,0.296944088833841,-1.77366683103404,0.650861832620178,0.438287253172558,0.387573656407467,FALSE,0.191106302274382,0.1518251568055,0.122510575407304,0.144090704247094,0.179967061668939,0.106797744263183,0.191106302274382,0.103702455333599
"RAB4A",3,0.446093878023291,1.29008653483298,0.0548136160965626,-1.41020209811696,-0.380791930835881,FALSE,0.191177731066769,0.100412044307242,0.148240170852294,0.191177731066769,0.158082134596187,0.123283494220975,0.1084019677497,0.170402457206832
"THNSL1",3,0.918617121755819,-1.2690720029488,1.11443385545502,-0.458814223404609,-0.305164750857426,FALSE,0.191620102453038,0.120344238310637,0.15040446674637,0.191620102453038,0.161823589227335,0.0927395211448902,0.176033253307428,0.107034828810301
"UQCRC1",4,0.571285066853138,-1.13820935751109,1.40667969149481,-0.572800082337359,-0.266955318499495,FALSE,0.191903460955885,0.148929014559594,0.125261050461173,0.15865284295399,0.191903460955885,0.106305871076769,0.168714138185759,0.100233621806829
"AGPS",6,0.874543212494476,0.0630938991618943,1.03667218654012,-0.665009103924997,-1.3093001942715,FALSE,0.192064331713421,0.113445690698617,0.170491054548551,0.162531686734926,0.11458882009633,0.10930932302605,0.192064331713421,0.137569093182106
"MTMR11",4,0.452854298044043,-0.932234042988995,1.52998734514464,-0.653976316073555,-0.396631284126134,FALSE,0.192117328010763,0.16013526103105,0.119455881480286,0.147299622713972,0.192117328010763,0.113349299661532,0.168083539562662,0.0995590675397352
"KIAA1009",6,0.366341602483765,-0.429556807526876,1.57367371112632,-0.576227324270864,-0.934231181812347,FALSE,0.192344729844914,0.167257744203095,0.121988788744491,0.130858686328227,0.152064893591197,0.127927424898151,0.192344729844914,0.107557732389925
"SMARCA2",6,0.216297689817135,-1.37079892087771,1.42396390411717,-0.0635015619033236,-0.205961111153277,FALSE,0.192425736582217,0.185314553293718,0.10815581052278,0.124358593057609,0.18037277472809,0.116408887358447,0.192425736582217,0.0929636444571401
"NPR3",5,-0.175109378792752,1.2100560531926,0.823922626202145,-0.707449266477343,-1.15142003412465,FALSE,0.192672766808941,0.156148124764735,0.114833913486569,0.111342687824717,0.129305458087421,0.192672766808941,0.151575762371636,0.144121286655982
"DFFB",7,-0.145571182391597,-0.744153153489475,-1.11639269375128,1.29155435539024,0.71456267424212,FALSE,0.192903969815065,0.113963208610064,0.140881227531659,0.129406260140816,0.120470131208913,0.132738086777014,0.169637115916469,0.192903969815065
"XPNPEP3",7,-0.233651583192272,1.70958498057549,-0.0581612571847404,-0.624315155289122,-0.793456984909357,FALSE,0.193033570710472,0.123093376766517,0.123825882058989,0.119095130276684,0.1220215461457,0.192462969146441,0.126467524895197,0.193033570710472
"NDUFA8",7,-0.322979376772559,-0.528100144187187,-1.20447212259417,1.19116980288393,0.864381840669982,FALSE,0.193243659180973,0.119558058275224,0.131025399263851,0.126690770480335,0.131966861899698,0.145946237132025,0.151569013767893,0.193243659180973
"NHP2L1",5,-0.67170712341926,-0.23925061563761,-1.03586998826461,1.48501573560008,0.461811991721395,FALSE,0.193468188705507,0.138449300660307,0.109364952600888,0.0938064850121516,0.107747402142011,0.193468188705507,0.171595540917048,0.185568129962088
"FKBP9",4,-0.00624513262497802,1.38993726417544,0.183760186878804,-1.41847579821359,-0.148976520215683,FALSE,0.193621276710186,0.119498192642949,0.122192160476656,0.158177191406362,0.193621276710186,0.148561836493847,0.104927598268837,0.153021744001163
"RCN3",4,0.0514972448597467,1.41852647672904,-0.196087818945441,-1.39036820810087,0.116432305457516,FALSE,0.193707499876621,0.107054768231471,0.126591562591054,0.172465568292573,0.193707499876621,0.137884761153797,0.0977272572125295,0.164568582641955
"SMARCA1",5,-0.824759741416039,-0.449052428078829,-0.876594171807642,1.21228385377566,0.938122487526853,FALSE,0.193708580037097,0.160793340842512,0.100068526295526,0.10013754051979,0.150031398368207,0.193708580037097,0.144438383657948,0.150822230278919
"TNS4",7,-0.0644385569020529,0.280103598070521,-1.46301712632934,-0.0830866200658581,1.33043870522673,FALSE,0.193735727686166,0.0910262421207513,0.132165654852214,0.185771778333972,0.186813004857517,0.116840591336469,0.0936470008129106,0.193735727686166
"VPS26B",6,1.01885450565705,-1.31149556465343,0.990782688805007,-0.258066210281526,-0.440075419527107,FALSE,0.193787007688421,0.112202577702612,0.163712297046582,0.191750632055526,0.138644106661758,0.0890301888018885,0.193787007688421,0.110873190043213
"TSPAN3",7,-0.136162341991193,-0.751378916479626,-1.04267109561133,1.44825556436572,0.481956789716434,FALSE,0.193799631092176,0.114127171710826,0.140886502591226,0.11888218270075,0.106544303632036,0.133764054481548,0.191996153791439,0.193799631092176
"RP2",3,0.620436590773646,-1.67735948428891,-0.180312133130155,0.575980227045883,0.66125479959954,FALSE,0.193998697616049,0.106374508836695,0.159525401196008,0.193998697616049,0.152504886945559,0.0915210587171384,0.16851844660165,0.1275570000869
"DAGLB",7,0.011897837211254,1.61007109427528,0.0486159755913307,-0.765510529346394,-0.90507437773147,FALSE,0.194065417099231,0.116917878436081,0.13614138184733,0.131882092892918,0.121906677923039,0.168667060944967,0.130419490856433,0.194065417099231
"TMEM126B",6,0.956945025025241,-1.58072534847819,0.75234780400352,0.01078814208244,-0.13935562263301,FALSE,0.194153430330336,0.110804041424116,0.162498759003562,0.193264442800264,0.141608555620656,0.0870551686206407,0.194153430330336,0.110615602200426
"COMT",5,-0.611765158288651,1.57665953192992,-0.85162368328192,-0.508415208002639,0.395144517643287,FALSE,0.194211309387327,0.117034302001856,0.108815571914666,0.123973481402202,0.16422859569329,0.194211309387327,0.0978973027426991,0.193839436857961
"SYS1",4,-0.452070307348338,0.922891071840278,-1.28697055399205,-0.282780032292642,1.09892982179275,FALSE,0.194321979447771,0.104906099529247,0.115349841862462,0.148153431740382,0.194321979447771,0.151663915322179,0.0927612531717451,0.192843478926214
"KPTN",6,0.312178929770209,-1.22642399551814,-0.813878565383354,1.21250444900565,0.515619182125634,FALSE,0.194386092726236,0.10220479526702,0.166149271839939,0.150454198439112,0.112421061345132,0.104262715280448,0.194386092726236,0.170121865102112
"ARHGEF19",3,1.14745295340193,-0.466066474189804,0.994420225663687,-0.646725267785021,-1.02908143709079,FALSE,0.194399611296278,0.101228078809166,0.185241898143668,0.194399611296278,0.117088949247205,0.0915318425432932,0.183827102640369,0.12668251732002
"NAT6",1,0.0350593683111317,-0.194299089677498,1.67622169797166,-0.740019861909478,-0.776962114695817,FALSE,0.19461508661015,0.19461508661015,0.104774292163807,0.117269195813082,0.174450994530339,0.143534503522668,0.164664293752816,0.100691633607137
"TUSC5",6,0.666807177679236,-1.77068232165676,0.427294466446256,0.403830539817147,0.272750137714122,FALSE,0.194691553920326,0.120388683080776,0.149483657873545,0.175329165540889,0.15326476370313,0.0936303608977328,0.194691553920326,0.113211814983602
"SIPA1",6,0.938481968689056,-1.48255934185812,0.917316330498136,-0.115392789558169,-0.257846167770899,FALSE,0.195124920296199,0.115644601078554,0.15794703185654,0.187718403913742,0.144930590038032,0.0895902582935279,0.195124920296199,0.109044194523405
"COL8A2",5,-0.50753985925128,1.58863262269476,0.150043880803324,-1.08369640118458,-0.147440243062225,FALSE,0.195163550464474,0.140547597505971,0.104158206377742,0.121947908612105,0.184746034936495,0.195163550464474,0.105548486750341,0.147888215352872
"MIB2",4,0.509477479194111,-1.24203011568067,1.39285620699625,-0.471121771341215,-0.189181799168479,FALSE,0.19541179661264,0.153858658087285,0.121650440915585,0.153344686925345,0.19541179661264,0.106861474357447,0.170641286702094,0.0982316563996047
"GNAO1",6,0.330096600489372,-1.69051397618641,0.977773311896273,0.23576211193058,0.146881951870185,FALSE,0.195424860766075,0.160377037001221,0.118808556999401,0.139368248519158,0.179791465650772,0.107503515141925,0.195424860766075,0.0987263159214482
"USMG5",4,-0.404894458515089,-1.42571872003474,-0.0657013625198734,0.925075671444595,0.971238869625104,FALSE,0.195426251642183,0.176328066353555,0.102314637633984,0.115384915349773,0.195426251642183,0.137989245503054,0.160685694708242,0.111871188809209
"LPA",4,-0.175340760431705,0.775019203640922,-1.34484015510248,-0.428160307135143,1.17332201902841,FALSE,0.195439970525069,0.0937873685085923,0.124867829640114,0.17524466286077,0.195439970525069,0.127436044215552,0.089399458186396,0.193824666063507
"HBD",4,-0.0982018667199681,0.244136635048823,-1.42961592982633,-0.0872113130814565,1.37089247457893,FALSE,0.19584057803331,0.0920578377265552,0.129078688223523,0.184070568435848,0.19584057803331,0.117633838722166,0.0927731201951097,0.188545368663488
"PPFIA2",4,-0.322909362836532,1.52255681296851,-0.562420060805441,-1.04600787838532,0.408780489058778,FALSE,0.195844932168208,0.112282565389242,0.115200940227329,0.148385936821146,0.195844932168208,0.160043923976675,0.0946006393405056,0.173641062076895
"HMBS",4,-0.638833157109607,0.29353246477565,-1.29730946281565,0.334666101387748,1.30794405376186,FALSE,0.195899233444251,0.119463500040079,0.109313111990477,0.131564414155789,0.195899233444251,0.163129587145402,0.103148579362075,0.177481573861926
"UVRAG",6,-0.105063550380703,-1.69372692073608,0.600902204446418,0.743337968614661,0.454550298055707,FALSE,0.1960369968161,0.185773141513087,0.104768569099622,0.115316301412808,0.1754493704069,0.123129232375776,0.1960369968161,0.0995263883757066
"MYO1B",4,-0.165649102002786,0.0692045695770795,-1.40705027571014,0.0968686728765587,1.40662613525929,FALSE,0.196211996689538,0.0976798586305803,0.127641428465289,0.174325897208027,0.196211996689538,0.122237473926691,0.0980339948021963,0.183869350277678
"PIK3R1",1,-0.552794221855926,-1.3155852819407,-0.039049507484192,1.22109656716575,0.686332444115074,FALSE,0.196226539935145,0.196226539935145,0.0969704397878989,0.0985679583377426,0.155705818311685,0.154478923042873,0.18608174545715,0.111968575127506
"E2F5",7,-0.753950452550743,0.585842012278509,-1.34130981678612,0.480789350336162,1.0286289067222,FALSE,0.196428160661412,0.121456991758982,0.107478549197994,0.117511485543004,0.162050717757778,0.18810019693691,0.106973898143921,0.196428160661412
"UBXN2A",4,-0.327670811282804,1.32938378027858,0.612549185254541,-1.28001211316227,-0.33425004108805,FALSE,0.196624183203772,0.148559530265977,0.105593399098893,0.127027220876665,0.196624183203772,0.177708874415765,0.111376605898787,0.13311018624014
"ING1",4,0.17784736016797,-1.55967411515209,1.23439824319838,0.0494205823245167,0.0980079294612294,FALSE,0.196755566713171,0.180839625092236,0.107147769462379,0.127733404998642,0.196755566713171,0.113511743665411,0.181421712549756,0.0925901775184044
"ZNF512",6,0.361689109977081,-1.76375707041891,0.721880165525371,0.39442295375262,0.285764841163843,FALSE,0.196768296774372,0.149623692665575,0.124927147151063,0.145907681897552,0.174363294866977,0.10501583227455,0.196768296774372,0.103394054369911
"PPAP2C",3,0.592877950624307,-1.23762078716262,-0.930114462868943,0.863553061229623,0.711304238177634,FALSE,0.196885426438509,0.0864198001324627,0.186465999585641,0.196885426438509,0.118562415047925,0.0881881376807929,0.154759587762215,0.168718633352454
"PSPH",5,-0.7440271960707,1.42178623668377,-0.86232581789225,-0.484045148239603,0.668611925518779,FALSE,0.19711120737544,0.122583448270402,0.101918279785295,0.121099305335706,0.187435892836818,0.19711120737544,0.0943316374440893,0.175520228952249
"RAVER2",3,0.885834863073302,-1.68377661524826,0.600366677383888,0.0879523423188553,0.109622732472215,FALSE,0.197161676736161,0.111370224020317,0.158204549430923,0.197161676736161,0.151980136895994,0.0873988129643737,0.183107437327781,0.110777162624451
"TMEM17",6,0.930334317780916,-1.69650593085082,0.391949377164252,0.314978683356571,0.0592435525490789,FALSE,0.197206728636931,0.103359362987621,0.171108421312359,0.196021992388143,0.132123977403944,0.084079812255412,0.197206728636931,0.11609970501559
"IRF3",7,-0.171001235344442,1.71933871946101,-0.137314024183414,-0.717432338058309,-0.693591121874843,FALSE,0.19742401638725,0.118335696924809,0.127511555977691,0.126397095357162,0.126470402310688,0.181899642335859,0.121961590706541,0.19742401638725
"MGLL",4,-0.836952289211815,0.284775213445188,-1.17369134927938,0.443677936641695,1.28219048840431,FALSE,0.197501595282655,0.132721486510868,0.100395558771822,0.116948428787929,0.197501595282655,0.183743705124744,0.104759939119923,0.16392928640206
"PGM3",7,-0.318491492483408,1.75479205943541,-0.407788110360256,-0.763312364261977,-0.26520009232977,FALSE,0.19754029121228,0.116419320650699,0.120626090171543,0.129268219107208,0.142765082276197,0.184523236434898,0.108857760147174,0.19754029121228
"EPDR1",4,-0.43475025325446,-0.166210959833289,-1.2684810554104,0.472706660142678,1.39673560835548,FALSE,0.197734642778325,0.116188981223856,0.117571391043118,0.144872659984047,0.197734642778325,0.142500969715432,0.109545386065012,0.171585969190211
"FAR2",7,0.177754739898275,1.37812498742203,-0.821198819043151,-1.11731687129961,0.382635963022455,FALSE,0.197929039351399,0.0891947827075782,0.138763506615935,0.193629926288004,0.167780852961292,0.121825479533009,0.0908764125427831,0.197929039351399
"ARHGEF26",3,0.869148779719073,0.889141739529296,0.381584764745737,-1.16706466586059,-0.972810618133516,FALSE,0.197989551048624,0.0938175452528479,0.179920400174223,0.197989551048624,0.121627722219738,0.10723737383667,0.131045244299368,0.168362163168529
"NECAP2",5,-0.411938209163422,1.74545064228123,-0.208550568705023,-0.794263189176758,-0.330698675236024,FALSE,0.198042548512052,0.125842040101581,0.114214271587688,0.122380702055142,0.147423372018523,0.198042548512052,0.110621845643726,0.181475220081288
"PDE8B",5,-0.72947562352119,1.4668279611211,-0.813784904162545,-0.532359832720383,0.608792399283021,FALSE,0.198153281627479,0.122729427464352,0.1019667440626,0.121059298089717,0.186370409232761,0.198153281627479,0.0943482893439055,0.175372550179185
"PAIP2B",3,0.378128011354472,-0.954818794317199,-1.16957180275772,0.710765092408418,1.03549749331202,FALSE,0.198173177165331,0.0900036647366549,0.166959652614636,0.198173177165331,0.139606095856245,0.0967187091391683,0.130986037638424,0.177552662849541
"TRAPPC3",5,-0.248085272455799,0.831543000042898,1.098925053527,-0.282555662955314,-1.39982711815879,FALSE,0.198183888692485,0.178184752956915,0.105609071121732,0.0946104374870802,0.111180507998606,0.198183888692485,0.185351073936578,0.126880267806603
"PCNT",4,0.180114570616789,-1.38508122724722,1.42201153216912,-0.149981446187767,-0.0670634293509208,FALSE,0.198196482087764,0.186043078869336,0.105369800246693,0.125904504608524,0.198196482087764,0.115815098258118,0.177341440094259,0.0913295958353052
"C16orf58",7,0.412183621052534,1.46998698867628,-0.325002591420646,-1.1976485105184,-0.359519507789759,FALSE,0.198777364577747,0.0926069546640875,0.154668006942859,0.186515469491277,0.138718299587832,0.123140348329593,0.105573556406604,0.198777364577747
"ZNF836",6,0.603883724771019,0.907928043096423,0.292327812308455,-0.16109888874023,-1.64304069143567,FALSE,0.198777810877361,0.0962288546867884,0.178344008661326,0.124826507674772,0.0808199894027939,0.122566105368851,0.198777810877361,0.198436723328108
"PLS3",5,-0.508063302263698,1.73381360416107,-0.406501502362431,-0.752359208129764,-0.0668895914051761,FALSE,0.198832769248025,0.124153482216622,0.111075052603085,0.122689622108275,0.156293771439054,0.198832769248025,0.104880440972538,0.182074861412401
"PPIL2",6,0.0804481932786017,1.14866317409841,0.378520499567469,-0.016865133781468,-1.59076673316301,FALSE,0.198855809164541,0.121676586815474,0.136097554575855,0.102473757693029,0.086501042475839,0.170456050175522,0.198855809164541,0.183939199099739
"RDH11",4,-0.0721093957122094,1.06829818291324,-1.13010300888117,-0.818322479845251,0.95223670152538,FALSE,0.198862047410877,0.0915888093120677,0.125580926536845,0.184046456404215,0.198862047410877,0.124897577923616,0.0862926262281323,0.188731556184247
"KLHL22",5,-0.289649590551693,1.28461885371876,0.80258448068275,-0.843477976291682,-0.954075767558131,FALSE,0.199209034758777,0.160660649781156,0.108738254672287,0.111314294032838,0.143218760757806,0.199209034758777,0.137793379486031,0.139065626511106
"CLCN6",4,-0.0424062493633683,-0.175660056355542,-1.3557502957254,0.119511476199545,1.45430512524477,FALSE,0.19936424461233,0.0950929275890026,0.13133418941824,0.1868726088979,0.19936424461233,0.113202363212272,0.0988859217209413,0.175247744549315
"LSM5",7,-0.615995867500001,0.251874536138893,-1.38583228056245,0.645402877262718,1.10455073466084,FALSE,0.199369385543999,0.118233705180286,0.114350382343788,0.124939105404981,0.160476451844069,0.169749975874135,0.112880993808742,0.199369385543999
"TMEM201",6,0.27984712713859,-1.14100280612389,-0.873858577998712,1.28645350426035,0.448560752723661,FALSE,0.199463247172464,0.100863305721743,0.166362757363617,0.143588203295315,0.106216651354547,0.10583767821153,0.199463247172464,0.177668156880782
"ASB1",5,-0.702566056443502,1.55315966057549,-0.615465293256034,-0.703932562074974,0.468804251199017,FALSE,0.199533653868819,0.12576477114413,0.101060229491847,0.120918475712405,0.190330161228768,0.199533653868819,0.0945341044813946,0.167858604072636
"TUBB6",3,0.107908321674551,1.12205406177692,-1.1111916140549,-0.921809417754481,0.803038648357915,FALSE,0.199822606111217,0.086183192941958,0.13420373417516,0.199822606111217,0.181552946109015,0.116384694841212,0.0862023636931691,0.195650462128269
"ARMC10",4,0.642755564088051,-0.550110283494544,1.39399778439089,-1.08680394587576,-0.399839119108639,FALSE,0.199952238649469,0.136288065833465,0.129595718676044,0.174236098977162,0.199952238649469,0.107993777200223,0.145525602812901,0.106408497850736
"COQ6",1,-0.300238174406538,0.579559712518316,1.44481062050899,-0.871393429523217,-0.852738729097552,FALSE,0.200041858805851,0.200041858805851,0.0971489685651142,0.105683235154196,0.167504496364766,0.178234675577923,0.143975281781266,0.107411483750885
"PDP2",2,0.635332253965864,-1.21009742356674,-0.890130675357919,1.09763596653744,0.367259878421357,FALSE,0.20004540455824,0.0833374595677984,0.20004540455824,0.170723453916063,0.0968645432657615,0.0866240820050103,0.184479100000956,0.17792595668617
"PLIN1",4,0.329532124762311,-1.65817654087175,1.04038169909256,0.0494810514974745,0.238781665519397,FALSE,0.200082779472635,0.159729003692009,0.116156184816687,0.143790845515174,0.200082779472635,0.10670376096035,0.176735548940174,0.0968018766029707
"RDH5",4,0.345060777906968,-1.59871559686148,-0.222027123044617,0.432123078520677,1.04355886347845,FALSE,0.200146180049659,0.116695903164026,0.135804361862029,0.184021716241466,0.200146180049659,0.0987605210132287,0.143519962596164,0.121051355073427
